id,nom,type,siren,geo_mode,groupement_siren,departement_code,region_code,adresse,code_postal,ville,latitude,longitude,telephone,finess,finess_ej,categorie_finess,created_at,updated_at,created_by
cmkxaf6xi00izltimnq66qvdj,CA Alès,COMMUNAUTE_COMMUNES,,TERRITOIRE,,30,76,,,,,,,,,,2026-01-28 00:29:05.622,2026-01-28 00:29:05.622,
cmkxaf6xo00j3ltimiw2jga42,Communauté de Communes Sud Sarthe,COMMUNAUTE_COMMUNES,,TERRITOIRE,,72,52,,,,,,,,,,2026-01-28 00:29:05.629,2026-01-28 00:29:05.629,
cmkxaf6y200jdltim70jhuhat,FDED,SYNDICAT_ENERGIE,,TERRITOIRE,,62,32,,,,,,,,,,2026-01-28 00:29:05.642,2026-01-28 00:29:05.642,
cmkxaf6y600jhltimgshnwo1t,Syndicat Départemental d'Energie de la Savoie (SDES),SYNDICAT_ENERGIE,,TERRITOIRE,,73,84,,,,,,,,,,2026-01-28 00:29:05.647,2026-01-28 00:29:05.647,
cmkxaf6ye00jnltim2zbmypoh,CA GG,COMMUNAUTE_COMMUNES,,TERRITOIRE,,81,76,,,,,,,,,,2026-01-28 00:29:05.654,2026-01-28 00:29:05.654,
cmkxaf6z900k5ltimh8qs2nld,Brest Metropole Aménagement,COMMUNAUTE_COMMUNES,,TERRITOIRE,,29,53,,,,,,,,,,2026-01-28 00:29:05.686,2026-01-28 00:29:05.686,
cmkxaf6zo00kdltim6ufn530v,Syndicat Mixte du SCOT et du Pays du Vignoble Nantais,COMMUNAUTE_COMMUNES,254402712,TERRITOIRE,,44,52,,,,,,,,,,2026-01-28 00:29:05.7,2026-01-30 14:22:32.507,
cmkxaf70p00ktltimge9ffc74,SYNDICAT DEPARTEMENTAL D'ENERGIE 35,COMMUNAUTE_COMMUNES,,TERRITOIRE,,35,53,,,,,,,,,,2026-01-28 00:29:05.737,2026-01-28 00:29:05.737,
cmkxaf70y00kzltimjxap3eoq,Versailles Grand Parc,COMMUNAUTE_COMMUNES,247800584,TERRITOIRE,,78,11,,,,,,,,,,2026-01-28 00:29:05.746,2026-01-30 14:08:16.154,
cmkxaf71500l3ltimg0rh3hvy,Ville de Lille,COMMUNAUTE_COMMUNES,,TERRITOIRE,,59,32,,,,,,,,,,2026-01-28 00:29:05.754,2026-01-28 00:29:05.754,
cmkxaf71k00lbltimzjnom1ti,CARENE,COMMUNAUTE_COMMUNES,244400644,TERRITOIRE,,44,52,,,,,,,,,,2026-01-28 00:29:05.769,2026-01-30 14:06:12.363,
cmkxaf71v00lhltimjnqesafd,Grand Poitiers,COMMUNAUTE_COMMUNES,200069854,TERRITOIRE,,86,75,,,,,,,,,,2026-01-28 00:29:05.779,2026-01-30 14:07:15.344,
cmkxaf72400lnltimt0kqjtfs,SyMPaCy,SYNDICAT_ENERGIE,,TERRITOIRE,,62,32,,,,,,,,,,2026-01-28 00:29:05.788,2026-01-28 00:29:05.788,
cmkxaf72b00lrltimh3zccqmd,PETR du Cambrésis,COMMUNAUTE_COMMUNES,,TERRITOIRE,,59,32,,,,,,,,,,2026-01-28 00:29:05.795,2026-01-28 00:29:05.795,
cmkxaf72m00lxltim8rno7tve,CA Lens Liévin,SYNDICAT_ENERGIE,,TERRITOIRE,,62,32,,,,,,,,,,2026-01-28 00:29:05.806,2026-01-28 00:29:05.806,
cmkxaf72r00m1ltimavttbsoh,SDE03,SYNDICAT_ENERGIE,,TERRITOIRE,,03,84,,,,,,,,,,2026-01-28 00:29:05.812,2026-01-28 00:29:05.812,
cmkxaf72z00m7ltimyv2i5y6y,SE 60,COMMUNAUTE_COMMUNES,,TERRITOIRE,,59,32,,,,,,,,,,2026-01-28 00:29:05.819,2026-01-28 00:29:05.819,
cmkxaf73e00mjltimsoyab98y,AREC,SYNDICAT_ENERGIE,939974812,TERRITOIRE,,30,76,,,,,,,,,,2026-01-28 00:29:05.834,2026-01-30 14:06:05.878,
cmkxaf73j00mnltim9pgonqjo,Provence Alpes Agglo,COMMUNAUTE_COMMUNES,,TERRITOIRE,,04,93,,,,,,,,,,2026-01-28 00:29:05.84,2026-01-28 00:29:05.84,
cmkxaf73p00mrltim4pm20ck3,SDE03,COMMUNAUTE_COMMUNES,250300233,TERRITOIRE,,03,84,,,,,,,,,,2026-01-28 00:29:05.845,2026-01-30 14:07:40.46,
cmkxaf74f00n3ltimfuh0e66g,SIEA,SYNDICAT_ENERGIE,200099851,TERRITOIRE,,01,84,,,,,,,,,,2026-01-28 00:29:05.872,2026-01-30 14:07:51.661,
cmkxaf74t00nbltimeobh2m18,SIEA,ALEC,,TERRITOIRE,,01,84,,,,,,,,,,2026-01-28 00:29:05.885,2026-01-28 00:29:05.885,
cmkxaf75a00njltim96n0d3kl,SYNDICAT DEPARTEMENTAL D'ENERGIES DU RHONE (SYDER),ALEC,,TERRITOIRE,,69,84,,,,,,,,,,2026-01-28 00:29:05.903,2026-01-28 00:29:05.903,
cmkxaf75l00npltim4wp7aji9,SYNDICAT DEPARTEMENTAL D'ENERGIES DU RHONE (SYDER),COMMUNAUTE_COMMUNES,,TERRITOIRE,,69,84,,,,,,,,,,2026-01-28 00:29:05.914,2026-01-28 00:29:05.914,
cmkxaf76200nzltimhqqmrljm,SE 60,SYNDICAT_ENERGIE,,TERRITOIRE,,59,32,,,,,,,,,,2026-01-28 00:29:05.93,2026-01-28 00:29:05.93,
cmkxaf76k00o9ltimtx9smoxe,CA GC,COMMUNAUTE_COMMUNES,,TERRITOIRE,,46,76,,,,,,,,,,2026-01-28 00:29:05.948,2026-01-28 00:29:05.948,
cmkxaf76w00ofltim04nxunzy,SYNDICAT DEPARTEMENTAL D'ENERGIES DU RHONE (SYDER),SYNDICAT_ENERGIE,200089720,TERRITOIRE,,69,84,,,,,,,,,,2026-01-28 00:29:05.96,2026-01-30 14:08:05.371,
cmkxaf77600olltimmotf8ldf,SDEEG 33,COMMUNAUTE_COMMUNES,,TERRITOIRE,,33,75,,,,,,,,,,2026-01-28 00:29:05.97,2026-01-28 00:29:05.97,
cmkxaf77e00opltim67muo172,CA Pau,COMMUNAUTE_COMMUNES,200067254,TERRITOIRE,,64,75,,,,,,,,,,2026-01-28 00:29:05.978,2026-01-30 14:06:11.762,
cmkxaf77r00oxltimnr22q6mx,SDEY 89,SYNDICAT_ENERGIE,,TERRITOIRE,,89,27,,,,,,,,,,2026-01-28 00:29:05.992,2026-01-28 00:29:05.992,
cmkxaf77y00p1ltimj5fr2wz9,CD 72,COMMUNAUTE_COMMUNES,,TERRITOIRE,,72,52,,,,,,,,,,2026-01-28 00:29:05.999,2026-01-28 00:29:05.999,
cmkxaf78800p5ltimes011pxg,Armentières,ALEC,,TERRITOIRE,,59,32,,,,,,,,,,2026-01-28 00:29:06.008,2026-01-28 00:29:06.008,
cmkxaf78p00pfltimpehxyxy7,SYDEEL 66,COMMUNAUTE_COMMUNES,,TERRITOIRE,,66,76,,,,,,,,,,2026-01-28 00:29:06.025,2026-01-28 00:29:06.025,
cmkxaf79100plltimokp99q0n,SYDEEL 66,SYNDICAT_ENERGIE,,TERRITOIRE,,66,76,,,,,,,,,,2026-01-28 00:29:06.038,2026-01-28 00:29:06.038,
cmkxaf79900ppltim5cflpr1a,TE 38,ALEC,,TERRITOIRE,,38,84,,,,,,,,,,2026-01-28 00:29:06.045,2026-01-28 00:29:06.045,
cmkxaf79e00ptltimoxuwlff8,CA Rochefort Océan,COMMUNAUTE_COMMUNES,200041762,TERRITOIRE,,17,75,,,,,,,,,,2026-01-28 00:29:06.051,2026-01-30 14:06:12.975,
cmkxaf79n00pzltimzmh6ngnv,Territoire d'énergie Var - SYMIELEC,ALEC,,TERRITOIRE,,83,93,,,,,,,,,,2026-01-28 00:29:06.059,2026-01-28 00:29:06.059,
cmkxaf79t00q3ltimfe9oteal,Vitrollesi,COMMUNAUTE_COMMUNES,,TERRITOIRE,,13,93,,,,,,,,,,2026-01-28 00:29:06.066,2026-01-28 00:29:06.066,
cmkxaf79y00q7ltimvvpeqjcd,ACTEE 83,COMMUNAUTE_COMMUNES,,TERRITOIRE,,83,93,,,,,,,,,,2026-01-28 00:29:06.071,2026-01-28 00:29:06.071,
cmkxaf7a500qbltim13ak84in,Territoire d'énergie Mayenne,SYNDICAT_ENERGIE,200082477,TERRITOIRE,,53,52,,,,,,,,,,2026-01-28 00:29:06.078,2026-01-30 14:08:13.83,
cmkxaf7ah00qhltimefncw7g2,Métropole Rouen Normandie,ALEC,,TERRITOIRE,,76,28,,,,,,,,,,2026-01-28 00:29:06.089,2026-01-28 00:29:06.089,
cmkxaf7b100qtltimgdefss38,ATESART,COMMUNAUTE_COMMUNES,,TERRITOIRE,,72,52,,,,,,,,,,2026-01-28 00:29:06.11,2026-01-28 00:29:06.11,
cmkxaf7bf00r1ltimp6r29dos,SIEEEN,SYNDICAT_ENERGIE,255801185,TERRITOIRE,,58,27,,,,,,,,,,2026-01-28 00:29:06.123,2026-01-30 14:07:53.765,
cmkxaf7bs00rbltims43blar5,ALES AGGLOMERATION,COMMUNAUTE_COMMUNES,200066918,TERRITOIRE,,30,76,,,,,,,,,,2026-01-28 00:29:06.137,2026-01-30 14:06:04.668,
cmkxaf7bx00rfltimqtz9q1aa,AREC Occitanie,SYNDICAT_ENERGIE,820992847,TERRITOIRE,,46,76,,,,,,,,,,2026-01-28 00:29:06.142,2026-01-30 14:06:06.027,
cmkxaf7cf00rpltimmtdkxin0,Commune de Pantin,COMMUNAUTE_COMMUNES,,TERRITOIRE,,93,11,,,,,,,,,,2026-01-28 00:29:06.16,2026-01-28 00:29:06.16,
cmkxaf7ck00rtltimpiv6wc87,SIEDS,SYNDICAT_ENERGIE,,TERRITOIRE,,79,75,,,,,,,,,,2026-01-28 00:29:06.165,2026-01-28 00:29:06.165,
cmkxaf7cz00s3ltimnv6z9w0f,CD 63,COMMUNAUTE_COMMUNES,,TERRITOIRE,,63,84,,,,,,,,,,2026-01-28 00:29:06.179,2026-01-28 00:29:06.179,
cmkxaf7du00slltim8c7ltozo,Mond'Arverne Communauté,COMMUNAUTE_COMMUNES,,TERRITOIRE,,63,84,,,,,,,,,,2026-01-28 00:29:06.211,2026-01-28 00:29:06.211,
cmkxaf7e100spltimbazo47ad,SYNDICAT DES ENERGIES ET DE L AMENAGEMENT NUMERIQUE DE LA HAUTE SAVOIE,SYNDICAT_ENERGIE,,TERRITOIRE,,74,84,,,,,,,,,,2026-01-28 00:29:06.217,2026-01-28 00:29:06.217,
cmkxaf7e600stltimk7roeqab,SYNDICAT DES ENERGIES ET DE L AMENAGEMENT NUMERIQUE DE LA HAUTE SAVOIE,COMMUNAUTE_COMMUNES,,TERRITOIRE,,74,84,,,,,,,,,,2026-01-28 00:29:06.223,2026-01-28 00:29:06.223,
cmkxaf7fa00tfltimhq41ftlv,Ville de Roanne,COMMUNAUTE_COMMUNES,,TERRITOIRE,,42,84,,,,,,,,,,2026-01-28 00:29:06.262,2026-01-28 00:29:06.262,
cmkxaf7fj00tlltimnngs6t1n,Morbihan Energies,COMMUNAUTE_COMMUNES,,TERRITOIRE,,56,53,,,,,,,,,,2026-01-28 00:29:06.272,2026-01-28 00:29:06.272,
cmkxaf7fv00ttltimkpriqz4q,SDED,COMMUNAUTE_COMMUNES,,TERRITOIRE,,07,84,,,,,,,,,,2026-01-28 00:29:06.283,2026-01-28 00:29:06.283,
cmkxaf7g700u3ltimnu4u1j2k,SMED 13,COMMUNAUTE_COMMUNES,251301545,TERRITOIRE,,13,93,,,,,,,,,,2026-01-28 00:29:06.295,2026-01-30 14:07:56.869,
cmkxaf7gk00udltim2h3ok1tg,Ville de Marseille,COMMUNAUTE_COMMUNES,,TERRITOIRE,,13,93,,,,,,,,,,2026-01-28 00:29:06.309,2026-01-28 00:29:06.309,
cmkxaf7gt00ujltim39vnnkj1,Clermont Auvergne Métropole,COMMUNAUTE_COMMUNES,246300701,TERRITOIRE,,63,84,,,,,,,,,,2026-01-28 00:29:06.317,2026-01-30 14:06:45.231,
cmkxaf7h500upltim7zyejh9j,Communauté de communes des Baronnies en Drôme Provençale,COMMUNAUTE_COMMUNES,,TERRITOIRE,,26,84,,,,,,,,,,2026-01-28 00:29:06.33,2026-01-28 00:29:06.33,
cmkxaf7hh00uxltim3zgfmvao,Communauté de Communes Saône-Beaujolais,COMMUNAUTE_COMMUNES,,TERRITOIRE,,69,84,,,,,,,,,,2026-01-28 00:29:06.341,2026-01-28 00:29:06.341,
cmkxaf7ho00v3ltimn69plu69,SDEM 50,COMMUNAUTE_COMMUNES,,TERRITOIRE,,50,28,,,,,,,,,,2026-01-28 00:29:06.348,2026-01-28 00:29:06.348,
cmkxaf7hs00v7ltimhgfmmwzc,Communauté d'agglomération Paris-Saclay,COMMUNAUTE_COMMUNES,,TERRITOIRE,,91,11,,,,,,,,,,2026-01-28 00:29:06.352,2026-01-28 00:29:06.352,
cmkxaf7i000vdltimz7pfjeha,METROPOLE GRENOBLE-ALPES-METROPOLE (METRO),COMMUNAUTE_COMMUNES,,TERRITOIRE,,38,84,,,,,,,,,,2026-01-28 00:29:06.36,2026-01-28 00:29:06.36,
cmkxaf7ic00vlltimjiyq9buj,Meyzieu,COMMUNAUTE_COMMUNES,,TERRITOIRE,,69,84,,,,,,,,,,2026-01-28 00:29:06.373,2026-01-28 00:29:06.373,
cmkxaf7ik00vrltimo836j5t8,SDE04,SYNDICAT_ENERGIE,,TERRITOIRE,,04,93,,,,,,,,,,2026-01-28 00:29:06.38,2026-01-28 00:29:06.38,
cmkxaf7j300w1ltimofjrpvxr,ENERGIE EURE-ET-LOIR,COMMUNAUTE_COMMUNES,200080869,TERRITOIRE,,37,24,,,,,,,,,,2026-01-28 00:29:06.399,2026-01-30 14:07:10.241,
cmkxaf7jd00w7ltim3wv51kkd,REGION AUVERGNE-RHONE-ALPES,COMMUNAUTE_COMMUNES,,TERRITOIRE,,69,84,,,,,,,,,,2026-01-28 00:29:06.409,2026-01-28 00:29:06.409,
cmkxaf7jp00wdltimq9ym7w2h,SEV,SYNDICAT_ENERGIE,243600350,TERRITOIRE,,86,75,,,,,,,,,,2026-01-28 00:29:06.421,2026-01-30 14:07:49.876,
cmkxaf7k600wnltimvr1gpnib,SDE04,COMMUNAUTE_COMMUNES,,TERRITOIRE,,04,93,,,,,,,,,,2026-01-28 00:29:06.439,2026-01-28 00:29:06.439,
cmkxaf7kz00x3ltimyqngcs7e,Pornic agglo Pays de Retz,COMMUNAUTE_COMMUNES,200067346,TERRITOIRE,,44,52,,,,,,,,,,2026-01-28 00:29:06.467,2026-01-30 14:07:37.473,
cmkxaf7l600x7ltimp9kgd65t,Communauté d'Agglomération Rochefort Océan (CARO),COMMUNAUTE_COMMUNES,,TERRITOIRE,,17,75,,,,,,,,,,2026-01-28 00:29:06.474,2026-01-28 00:29:06.474,
cmkxaf7lk00xhltim6pyqc1jt,P2A2O,COMMUNAUTE_COMMUNES,,TERRITOIRE,,61,28,,,,,,,,,,2026-01-28 00:29:06.488,2026-01-28 00:29:06.488,
cmkxaf7lo00xlltim9hrofn8k,Mairie d'Hendaye,COMMUNAUTE_COMMUNES,,TERRITOIRE,,64,75,,,,,,,,,,2026-01-28 00:29:06.492,2026-01-28 00:29:06.492,
cmkxaf7lt00xpltim50k7n7o0,COMMUNE DE VERSAILLES,COMMUNAUTE_COMMUNES,,TERRITOIRE,,78,11,,,,,,,,,,2026-01-28 00:29:06.497,2026-01-28 00:29:06.497,
cmkxaf7mr00ydltim4yt6s80d,Communauté de l'Auxerrois,COMMUNAUTE_COMMUNES,,TERRITOIRE,,89,27,,,,,,,,,,2026-01-28 00:29:06.531,2026-01-28 00:29:06.531,
cmkxaf7n000ylltimm1ycado9,SIEGE 27,COMMUNAUTE_COMMUNES,,TERRITOIRE,,27,28,,,,,,,,,,2026-01-28 00:29:06.54,2026-01-28 00:29:06.54,
cmkxaf7nd00yvltimlko2zq4a,commune de Beaupréau-en-Mauges,COMMUNAUTE_COMMUNES,,TERRITOIRE,,49,52,,,,,,,,,,2026-01-28 00:29:06.553,2026-01-28 00:29:06.553,
cmkxaf7nu00z7ltimoitdetkd,SYDESL 71,SYNDICAT_ENERGIE,257102582,TERRITOIRE,,71,27,,,,,,,,,,2026-01-28 00:29:06.57,2026-01-30 14:07:59.365,
cmkxaf7o000zbltim0nvm4ia4,SDEER17,SYNDICAT_ENERGIE,,TERRITOIRE,,17,75,,,,,,,,,,2026-01-28 00:29:06.577,2026-01-28 00:29:06.577,
cmkxaf7ou00ztltimgnw2wz85,Communauté d'Agglomération Valence Romans,COMMUNAUTE_COMMUNES,,TERRITOIRE,,26,84,,,,,,,,,,2026-01-28 00:29:06.606,2026-01-28 00:29:06.606,
cmkxaf7p400zzltimx1q2967i,CC Château-Gonthier,COMMUNAUTE_COMMUNES,,TERRITOIRE,,53,52,,,,,,,,,,2026-01-28 00:29:06.617,2026-01-28 00:29:06.617,
cmkxaf7pa0103ltim3d41cmfr,Communauté d'Agglomération Villefranche Beaujolais Saône,COMMUNAUTE_COMMUNES,,TERRITOIRE,,69,84,,,,,,,,,,2026-01-28 00:29:06.622,2026-01-28 00:29:06.622,
cmkxaf7pg0107ltimruq75025,Tours Métropole Val de Loire,COMMUNAUTE_COMMUNES,243700754,TERRITOIRE,,37,24,,,,,,,,,,2026-01-28 00:29:06.628,2026-01-30 14:08:15.563,
cmkxaf7px010hltimqg08a99r,Communauté de Communes LE GRESIVAUDAN,COMMUNAUTE_COMMUNES,,TERRITOIRE,,38,84,,,,,,,,,,2026-01-28 00:29:06.645,2026-01-28 00:29:06.645,
cmkxaf7q2010lltimnobh9vno,Le Chesnay-Rocquencourt,COMMUNAUTE_COMMUNES,,TERRITOIRE,,78,11,,,,,,,,,,2026-01-28 00:29:06.651,2026-01-28 00:29:06.651,
cmkxaf7q8010pltim4avz55ur,SIEGE 27,SYNDICAT_ENERGIE,,TERRITOIRE,,27,28,,,,,,,,,,2026-01-28 00:29:06.656,2026-01-28 00:29:06.656,
cmkxaf7qe010tltimhim9i2bp,Conseil Départemental Loire,COMMUNAUTE_COMMUNES,,TERRITOIRE,,42,84,,,,,,,,,,2026-01-28 00:29:06.662,2026-01-28 00:29:06.662,
cmkxaf7qk010xltimp8k646mn,Communauté urbaine Caen la mer,COMMUNAUTE_COMMUNES,,TERRITOIRE,,14,28,,,,,,,,,,2026-01-28 00:29:06.668,2026-01-28 00:29:06.668,
cmkxaf7r6011bltim0y2kgtaw,Syndicat d'Energie Vauclusien,SYNDICAT_ENERGIE,200035913,TERRITOIRE,,84,93,,,,,,,,,,2026-01-28 00:29:06.691,2026-01-30 14:08:01.035,
cmkxaf7rc011fltimo67kkci8,Sevremoine,COMMUNAUTE_COMMUNES,,TERRITOIRE,,49,52,,,,,,,,,,2026-01-28 00:29:06.696,2026-01-28 00:29:06.696,
cmkxaf7rj011lltimk0apawl9,Ville de Bouguenais,COMMUNAUTE_COMMUNES,,TERRITOIRE,,44,52,,,,,,,,,,2026-01-28 00:29:06.703,2026-01-28 00:29:06.703,
cmkxaf7rr011rltiml4f658h1,Territoire d'énergie Var - SYMIELEC,SYNDICAT_ENERGIE,,TERRITOIRE,,83,93,,,,,,,,,,2026-01-28 00:29:06.711,2026-01-28 00:29:06.711,
cmkxaf7rz011xltimbka6ry0d,SYDED,SYNDICAT_ENERGIE,453372997,TERRITOIRE,,25,27,,,,,,,,,,2026-01-28 00:29:06.72,2026-01-30 14:07:58.17,
cmkxaf7s80123ltimsdj7cezn,#PARISESTMARNE&BOIS,COMMUNAUTE_COMMUNES,,TERRITOIRE,,94,11,,,,,,,,,,2026-01-28 00:29:06.728,2026-01-28 00:29:06.728,
cmkxaf7se0127ltimvcaylwof,Territoire d'énergie Var - SYMIELEC,COMMUNAUTE_COMMUNES,258302744,TERRITOIRE,,83,93,,,,,,,,,,2026-01-28 00:29:06.734,2026-01-30 14:08:14.631,
cmkxaf7t3012nltim3f5hrlug,Agence Publique de Gestion Locale des Pyrénées Atlantiques,COMMUNAUTE_COMMUNES,,TERRITOIRE,,64,75,,,,,,,,,,2026-01-28 00:29:06.759,2026-01-28 00:29:06.759,
cmkxaf7tm012zltimxfj11w92,LE HAVRE SEINE METROPOLE,COMMUNAUTE_COMMUNES,200084952,TERRITOIRE,,76,28,,,,,,,,,,2026-01-28 00:29:06.778,2026-01-30 14:07:20.075,
cmkxaf7tr0133ltimeogobddh,#PARISESTMARNE&BOIS,ALEC,200057941,TERRITOIRE,,94,11,,,,,,,,,,2026-01-28 00:29:06.783,2026-01-30 14:07:32.666,
cmkxaf7tw0137ltim3va0g1af,Syndicat départemental d'énergie et d'équipement du Finistère,SYNDICAT_ENERGIE,252901145,TERRITOIRE,,29,53,,,,,,,,,,2026-01-28 00:29:06.788,2026-01-30 14:08:05.068,
cmkxaf7u1013bltimbut7ynjo,FEDERATION DEPARTEMENTALE D'ENERGIE DU PAS-DE-CALAIS,COMMUNAUTE_COMMUNES,200074888,TERRITOIRE,,62,32,,,,,,,,,,2026-01-28 00:29:06.793,2026-01-30 14:07:12.939,
cmkxaf7ud013jltimkruc2efk,Conseil Départemental des Pyrénées-Orientales,COMMUNAUTE_COMMUNES,,TERRITOIRE,,66,76,,,,,,,,,,2026-01-28 00:29:06.805,2026-01-28 00:29:06.805,
cmkxaf7ui013nltim4j3ql11b,COMMUNE DE BESANCON,COMMUNAUTE_COMMUNES,,TERRITOIRE,,25,27,,,,,,,,,,2026-01-28 00:29:06.811,2026-01-28 00:29:06.811,
cmkxaf7un013rltimoi0yxwdz,Territoire d'Energie Orne,SYNDICAT_ENERGIE,256102922,TERRITOIRE,,61,28,,,,,,,,,,2026-01-28 00:29:06.815,2026-01-30 14:08:14.248,
cmkxaf7uw013xltim4qj5l03r,Ville de Bruz,COMMUNAUTE_COMMUNES,,TERRITOIRE,,35,53,,,,,,,,,,2026-01-28 00:29:06.824,2026-01-28 00:29:06.824,
cmkxaf7v20141ltimljze0zrq,Bobigny,COMMUNAUTE_COMMUNES,,TERRITOIRE,,93,11,,,,,,,,,,2026-01-28 00:29:06.83,2026-01-28 00:29:06.83,
cmkxaf7vl014fltimend5pl9c,Conseil Départemental Calvados,COMMUNAUTE_COMMUNES,,TERRITOIRE,,14,28,,,,,,,,,,2026-01-28 00:29:06.849,2026-01-28 00:29:06.849,
cmkxaf7vq014jltimb2qdpk7v,DEPARTEMENT DE LA SEINE MARITIME,SYNDICAT_ENERGIE,,TERRITOIRE,,76,28,,,,,,,,,,2026-01-28 00:29:06.854,2026-01-28 00:29:06.854,
cmkxaf7vw014nltim5kxiepih,Communauté d'Agglomération Val d'Europe Agglomération,COMMUNAUTE_COMMUNES,,TERRITOIRE,,77,11,,,,,,,,,,2026-01-28 00:29:06.86,2026-01-28 00:29:06.86,
cmkxaf7w5014tltimj2m09tc4,TE 44,SYNDICAT_ENERGIE,,TERRITOIRE,,44,52,,,,,,,,,,2026-01-28 00:29:06.869,2026-01-28 00:29:06.869,
cmkxaf7wd014zltimrl1suxqt,SDED - Territoire d'énergie 26,SYNDICAT_ENERGIE,,TERRITOIRE,,26,84,,,,,,,,,,2026-01-28 00:29:06.878,2026-01-28 00:29:06.878,
cmkxaf7wj0153ltimv2nojw3x,TERRES D'ARGENTAN INTERCO,COMMUNAUTE_COMMUNES,200068450,TERRITOIRE,,61,28,,,,,,,,,,2026-01-28 00:29:06.883,2026-01-30 14:08:11.363,
cmkxaf7wo0157ltimet78y5lx,Syndicat Intercommunal d'Énergie de Maine et Loire (SIEML),COMMUNAUTE_COMMUNES,,TERRITOIRE,,49,52,,,,,,,,,,2026-01-28 00:29:06.888,2026-01-28 00:29:06.888,
cmkxaf7wv015dltimeax4oefn,Ville de Ploufragan,COMMUNAUTE_COMMUNES,,TERRITOIRE,,22,53,,,,,,,,,,2026-01-28 00:29:06.895,2026-01-28 00:29:06.895,
cmkxaf7xa015pltimd7ivxren,Communauté urbaine Caen la mer,SYNDICAT_ENERGIE,,TERRITOIRE,,14,28,,,,,,,,,,2026-01-28 00:29:06.91,2026-01-28 00:29:06.91,
cmkxaf7xj015vltimgx9dvxzb,Ville de Nice,COMMUNAUTE_COMMUNES,,TERRITOIRE,,06,93,,,,,,,,,,2026-01-28 00:29:06.919,2026-01-28 00:29:06.919,
cmkxaf7y30167ltimr38kaomx,CA Saumur Val de Loire,COMMUNAUTE_COMMUNES,200071876,TERRITOIRE,,49,52,,,,,,,,,,2026-01-28 00:29:06.939,2026-01-30 14:06:13.571,
cmkxaf7yn016jltimuyrbr9b9,Communauté d'Agglomération Val d'yerres Val de Seine,COMMUNAUTE_COMMUNES,,TERRITOIRE,,91,11,,,,,,,,,,2026-01-28 00:29:06.959,2026-01-28 00:29:06.959,
cmkxaf7ys016nltimtr3lhkg1,AREC Occitanie,ALEC,,TERRITOIRE,,34,76,,,,,,,,,,2026-01-28 00:29:06.964,2026-01-28 00:29:06.964,
cmkxaf7yy016rltimxzcwg8hx,Syndicat Départemental d'Energie de la Savoie (SDES),COMMUNAUTE_COMMUNES,,TERRITOIRE,,73,84,,,,,,,,,,2026-01-28 00:29:06.97,2026-01-28 00:29:06.97,
cmkxaf7zp0177ltim3e4u458e,COMMUNE DE CHERBOURG-EN-COTENTIN,COMMUNAUTE_COMMUNES,,TERRITOIRE,,50,28,,,,,,,,,,2026-01-28 00:29:06.997,2026-01-28 00:29:06.997,
cmkxaf80b017fltim0sjc5oxb,Commune de Sainte-Geneviève-des-Bois,COMMUNAUTE_COMMUNES,,TERRITOIRE,,91,11,,,,,,,,,,2026-01-28 00:29:07.019,2026-01-28 00:29:07.019,
cmkxaf80k017lltimp4vyrff6,METROPOLE ROUEN NORMANDIE,COMMUNAUTE_COMMUNES,200023414,TERRITOIRE,,76,28,,,,,,,,,,2026-01-28 00:29:07.029,2026-01-30 14:07:28.138,
cmkxaf811017vltim1ngmr3vn,Syndicat Energies Haute-Vienne (SEHV),SYNDICAT_ENERGIE,,TERRITOIRE,,87,75,,,,,,,,,,2026-01-28 00:29:07.045,2026-01-28 00:29:07.045,
cmkxaf81c0183ltimk55wmw8v,AREC Occitanie,COMMUNAUTE_COMMUNES,,TERRITOIRE,,31,76,,,,,,,,,,2026-01-28 00:29:07.057,2026-01-28 00:29:07.057,
cmkxaf81r018bltimrit89i00,Mairie d'Achères,COMMUNAUTE_COMMUNES,,TERRITOIRE,,78,11,,,,,,,,,,2026-01-28 00:29:07.071,2026-01-28 00:29:07.071,
cmkxaf81x018fltim18hk78ic,PETR DU PAYS DE THIERACHE,COMMUNAUTE_COMMUNES,200051118,TERRITOIRE,,02,32,,,,,,,,,,2026-01-28 00:29:07.077,2026-01-30 14:07:34.731,
cmkxaf824018jltim3e0j9ppr,FRONTON,COMMUNAUTE_COMMUNES,,TERRITOIRE,,31,76,,,,,,,,,,2026-01-28 00:29:07.084,2026-01-28 00:29:07.084,
cmkxaf82b018nltim7kolcr7l,Communauté de communes PLOERMEL COMMUNAUTE,COMMUNAUTE_COMMUNES,,TERRITOIRE,,56,53,,,,,,,,,,2026-01-28 00:29:07.091,2026-01-28 00:29:07.091,
cmkxaf82p018xltimc3vbml2r,Sigeif,COMMUNAUTE_COMMUNES,200050433,TERRITOIRE,,92,11,,,,,,,,,,2026-01-28 00:29:07.105,2026-01-30 14:07:55.272,
cmkxaf8310197ltimbq6di1qz,Communauté d'Agglomération du Pays de Grasse,COMMUNAUTE_COMMUNES,,TERRITOIRE,,06,93,,,,,,,,,,2026-01-28 00:29:07.118,2026-01-28 00:29:07.118,
cmkxaf838019dltimcitk5nb7,DEPARTEMENT DU CHER,COMMUNAUTE_COMMUNES,,TERRITOIRE,,18,24,,,,,,,,,,2026-01-28 00:29:07.124,2026-01-28 00:29:07.124,
